ID	Name
116	急性肾小球肾炎（小儿）
117	真性红细胞增多症
118	原发性血小板增多症
119	骨髓纤维化
120	多发性骨髓瘤
121	恶性组织细胞病
122	腺垂体功能减退症
123	生长激素瘤
124	垂体性侏儒症
125	尿崩症
126	甲状腺功能亢进症
127	甲状腺功能减退症
128	单纯性甲状腺肿
129	外阴炎
130	非特异性外阴炎
131	霉菌性外阴炎
132	婴幼儿外阴炎
133	前庭大腺炎
134	前庭大腺囊肿
135	急性外阴溃疡
136	阴道炎
137	非特异性阴道炎
138	霉菌性阴道炎
139	滴虫性阴道炎
140	阿米巴性阴道炎
141	老年性阴道炎
142	婴幼儿阴道炎
143	宫颈炎
144	急性子宫颈炎
145	慢性子宫颈炎
146	子宫颈外翻
147	子宫颈息肉
148	子宫内膜炎
149	输卵管炎
150	输卵管卵巢炎
151	盆腔蜂窝组织炎
152	生殖器官结核
153	女性性病
154	尖锐湿疣
155	淋病
156	梅毒
157	外阴肿瘤
158	外阴良性肿瘤
159	外阴恶性肿瘤
160	阴道肿瘤
161	阴道良性肿瘤
162	阴道恶性肿瘤
163	子宫肌瘤
164	阿米巴病
165	肾小管性酸中毒
166	慢性肾小球肾炎（小儿）
167	肾病综合征（小儿）
168	乙型肝炎病毒相关性肾炎（小儿）
169	紫癜性肾炎（小儿）
170	狼疮性肾炎（小儿）
171	IgA肾病（小儿）
172	泌尿系感染（小儿）
173	急性肾功能衰竭（小儿）
174	营养性贫血（小儿）
175	再生障碍性贫血（小儿）
176	溶血性贫血（小儿）
177	特发性血小板减少性紫癜（小儿）
178	血友病（小儿）
179	弥散性血管内凝血（小儿）
180	传染性单核细胞增多症（小儿）
181	白血病（小儿）
182	癫痫（小儿）
183	高热惊厥（小儿）
184	小儿急性偏瘫
185	脊髓炎（小儿）
186	病毒性脑炎（小儿）
187	化脓性脑膜炎（小儿）
188	脑性瘫痪（小儿）
189	进行性肌营养不良（小儿）
190	重症肌无力（小儿）
191	抽动秽语综合征（小儿）
192	儿童多动综合征
193	功能性遗尿症（小儿）
194	垂体性侏儒症（小儿）
195	尿崩症（小儿）
196	性早熟
197	风湿热（小儿）
198	幼年型类风湿病
199	糖尿病
200	高脂血症
201	肥胖病
202	维生素B1缺乏病
203	骨质疏松
204	急性气管炎-支气管炎
205	慢性支气管炎
206	支气管哮喘
207	肺炎
208	急性肾小球肾炎
209	肾病综合征
210	糖尿病性肾病
211	慢性胃炎
212	消化性溃疡病
213	十二指肠炎
214	上消化道出血
215	急性肠炎
216	再生障碍性贫血
217	缺铁性贫血
218	巨幼细胞性贫血
219	过敏性紫癜
220	心律失常
221	过早搏动
222	异位快速心律失常
223	缓慢性心律失常
224	原发性高血压
225	冠状动脉粥样硬化性心脏病
226	系统性红斑狼疮（小儿）
227	过敏性紫癜（小儿）
228	皮肤粘膜淋巴结综合征（小儿）
229	麻疹（小儿）
230	风疹（小儿）
231	水痘（小儿）
232	幼儿急疹
233	猩红热（小儿）
234	流行性腮腺炎（小儿）
235	流行性脑脊髓膜炎（小儿）
236	流行性乙型脑炎（小儿）
237	脊髓灰质炎（小儿）
238	病毒性肝炎（小儿）
239	百日咳（小儿）
240	细菌性痢疾（小儿）
241	蛔虫病（小儿）
242	蛲虫病（小儿）
243	钩虫病（小儿）
244	绦虫病（小儿）
245	肺结核病（小儿）
246	结核性脑膜炎（小儿）
247	子宫颈癌
248	子宫体癌
249	子宫血管瘤
250	子宫肉瘤
251	卵巢肿瘤
252	良性卵巢肿瘤
253	恶性卵巢肿瘤
254	输卵管上皮性肿瘤
255	输卵管间质性肿瘤
256	子宫韧带肿瘤
257	圆韧带肿瘤
258	阔韧带肿瘤
259	甲状腺炎
260	亚急性甲状腺炎
261	慢性淋巴细胞性甲状腺炎
262	皮质醇增多症
263	原发性慢性肾上腺皮质功能减退症
264	原发性醛固酮增多症
265	嗜铬细胞瘤
266	甲状旁腺功能亢进症
267	甲状旁腺功能减退症
268	低血糖症
269	蛋白质缺乏症
270	高钾血症
271	低钾血症
272	代谢性酸中毒
273	代谢性碱中毒
274	痛风
275	类风湿性关节炎
276	强直性脊柱炎
277	结节性多动脉炎
278	过敏性血管炎
279	巨细胞性颞动脉炎和风湿性多肌痛症
280	嗜酸性肉芽肿性血管炎
281	多发性肌炎和皮肌炎
282	小儿皮肌炎
283	进行性系统性硬皮病
284	局灶性系统性硬皮病
285	嗜酸性筋膜炎
286	局限性硬斑病
287	干燥综合征
288	混合性结缔组织病
289	重叠综合征
290	脑动脉硬化症
291	短暂性脑缺血发作
292	脑梗塞
293	脑出血
294	癫痫
295	偏头痛
296	痴呆
297	非特异性脑炎
298	多发性硬化
299	重症肌无力
300	脊髓炎
301	急性感染性脱髓鞘性多发性神经根神经病
302	面神经炎
303	三叉神经痛
304	坐骨神经痛
305	梅尼埃病
309	葡萄胎
310	侵蚀性葡萄胎
311	绒毛膜上皮癌
312	慢性外阴营养不良
313	阴道囊肿
314	宫颈白斑
315	子宫肥大症
316	子宫内膜异位症
317	子宫腺肌病
318	卵巢非赘生性囊肿
319	卵巢血肿及卵巢破裂
320	卵巢扭转
321	闭经
322	闭经-溢乳综合征
323	痛经
324	功能失调性子宫出血
325	代偿性月经
326	经前期紧张综合征
327	更年期综合征
328	幼稚病
329	过度衰弱
330	筒线虫病
331	龙线虫病
332	血管圆线虫病
333	广州血管圆线虫病
335	膨结线虫病
336	毛圆线虫病
337	东方毛圆线虫病
338	蛇形毛圆线虫病
341	腭口线虫病
342	血矛线虫病
343	后圆线虫病
344	结节线虫病
345	奥斯特他线虫病
346	比翼线虫病
347	铁线虫病
348	虱病
349	螨皮炎
350	皮肤蝇蛆病
351	毛囊虫病
352	匐行疹
353	松毛虫病
354	四乙铅中毒
355	锰中毒
356	铬中毒
357	铍中毒
358	镍中毒
359	羰基镍中毒
360	钒中毒
361	镉中毒
362	铁中毒
363	羰基铁中毒
364	铊中毒
365	镁中毒
366	钡中毒
367	锑中毒
368	金属烟尘热
369	汞中毒
370	砷中毒
371	砷化氢中毒
372	磷中毒
373	硼中毒
374	氟中毒
375	有机氟中毒
376	氯中毒
377	氯化苦中毒
378	光气中毒
379	四氯化碳中毒
380	氯仿中毒
381	氯乙烯中毒
382	溴中毒
383	溴甲烷中毒
384	碘中毒
385	苯中毒
386	甲苯中毒
387	二甲苯中毒
388	苯胺和硝基苯中毒
389	三硝基甲苯中毒
390	苯肼中毒
391	苯乙烯中毒
392	汽油中毒
393	氮氧化物中毒
394	一氧化碳中毒
395	硫化氢中毒
396	硫酸二甲酯中毒
397	二硫化碳中毒
398	酚中毒
399	五氯酚和五氯酚钠中毒
400	甲醇中毒
401	乙醇中毒
402	乙二醇中毒
403	氨中毒
404	氰化物中毒
405	丙烯腈中毒
406	有机锡中毒
407	有机磷农药中毒
408	有机氯农药中毒
409	有机汞农药中毒
410	有机砷农药中毒
411	有机硫农药中毒
412	氟乙酰胺农药中毒
413	有机氮农药中毒
414	氨基甲酸酯类农药中毒
415	拟除虫菊酯类农药中毒
416	磷化锌中毒
417	敌鼠中毒
418	强碱中毒
419	吗啡中毒
420	阿托品和颠茄中毒
421	精神病治疗药物中毒
422	抗精神病药中毒
423	抗忧郁药中毒
424	抗焦虑药中毒
425	抗躁狂药中毒
426	精神振奋药中毒
427	亚硝酸盐中毒
428	巴比妥类中毒
429	毒蕈中毒
430	乌头中毒
431	夹竹桃中毒
432	木薯中毒
433	白果中毒
434	色素沉着异常
435	不育症
436	女性不育症
437	男性不育症
438	免疫性不育症
439	性交障碍
440	性感异常
441	阴道后壁脱垂
442	子宫脱垂
443	盆腔瘀血症
444	盆腔及下肢静脉血栓形成
445	急性肺梗塞
446	流产
447	母儿血型不合
448	异位妊娠
449	妊娠剧吐
450	妊娠高血压综合征
451	产褥期感染
452	子宫复旧不全
453	晚期产后出血
454	产褥期产道血肿
455	产褥期排尿异常
456	无乳或乳汁分泌过少
457	急性乳腺炎
458	产褥期精神障碍
459	外阴湿疹
460	外阴擦烂
461	外阴疱疹
462	眼-口-生殖器综合征
463	外阴白癜风
464	股癣
465	外阴牛皮癣
496	唇裂
506	肛门失禁
519	杏仁中毒
534	牙龈出血
784	发芽马铃薯中毒
785	棉籽中毒
786	蟾酥中毒
787	河豚中毒
788	虫螫中毒
789	蜈蚣毒中毒
790	蝎毒中毒
791	蛛毒中毒
792	蜂毒中毒
793	毒蛇咬伤
795	减压病
796	急性放射病
797	慢性放射病
798	电击伤
799	中暑
800	冻僵
801	溺水
802	晕动病
803	尘肺
804	石棉肺
805	矽肺
806	铅中毒
807	上呼吸道感染
808	细支气管炎
809	纤维闭塞性细支气管炎
810	支气管结石
811	气管食管瘘
812	慢性阻塞性肺疾病
813	慢性阻塞性肺气肿
814	α1抗胰蛋白酶缺乏性肺气肿
815	哮喘性肺嗜酸细胞浸润症
816	慢性嗜酸细胞性肺炎
817	热带性肺嗜酸细胞浸润症
818	外源性变应性肺泡炎
819	肺血栓栓塞症
820	肺空气栓塞症
821	羊水栓塞
822	肺脂肪栓塞症
823	肺静脉栓塞症
824	肺动静脉瘘
825	间质性肺疾病
826	特发性肺间质纤维化
827	脱屑性间质性肺炎
828	巨细胞间质性肺炎
829	肺泡蛋白沉着症
830	肺泡微结石症
831	肺组织细胞增多症X
832	肺水肿
833	心源性肺水肿
834	非心源性肺水肿
835	肺不张
836	肺结节病
837	药源性肺疾病
838	乳糜胸
839	血胸
840	支气管胸膜瘘
841	纵隔疾病
842	链球菌性咽峡炎
843	肺炎球菌肺炎
844	革兰阴性杆菌肺炎
845	绿脓杆菌肺炎
846	中毒性肺炎
847	肠球菌感染
848	淋球菌感染
849	脑膜炎球菌脑膜炎
850	革兰阴性杆菌脑膜炎
851	链球菌脑膜炎
852	菌血症
853	脓毒血症
854	毒血症
855	葡萄球菌感染
856	弯曲菌感染
857	亲水气单胞菌感染
858	尿路感染
859	医院内感染
860	厌氧菌感染
861	面部脓皮病
862	面部下疳样脓皮病
863	免疫缺陷者感染
864	腹股沟肉芽肿
865	猫抓病
866	回归热
867	神经梅毒
868	耳鼻咽喉梅毒
869	口腔梅毒
870	梅毒性眼病
871	钩端螺旋体病
872	雅司
873	鼠咬热
874	品他病
875	莱姆病
876	皮肤癣菌病
877	须癣
878	黑色毛结节癣
879	叠瓦癣
880	球孢子菌病
881	组织胞浆菌病
882	皮炎芽生菌病
883	鼻孢子菌病
884	孢子丝菌病
885	足分支菌病
886	地丝菌病
887	青霉菌病
888	蛙粪霉菌病
889	无绿藻菌病
890	镰刀菌病
891	放线菌病
892	奴卡菌病
893	副球孢子菌病
894	瘢痕疙瘩样芽生菌病
895	念珠菌病
896	球拟酵母菌病
897	红酵母菌病
898	曲霉病
899	隐球菌病
900	接合菌病
901	暗色孢科真菌感染
902	波氏霉菌病
903	耳鼻咽喉真菌感染
904	骨真菌感染
905	弓形虫病
906	副流行性感冒
907	呼吸道合胞病毒感染
908	人日冕病毒感染
909	病毒性肺炎
910	流感病毒肺炎
911	腺病毒肺炎
912	单纯疱疹病毒感染
913	水痘-带状疱疹病毒肺炎
914	风疹
915	麻疹
916	天花
917	羊痘
918	巨细胞病毒感染
919	脊髓灰质炎
920	病毒性脑膜炎
921	肠道病毒脑膜炎
922	淋巴细胞脉络丛脑膜炎
923	传染性单核细胞增多症脑膜炎
924	单纯疱疹病毒脑膜炎
925	虫媒病毒脑炎
926	森林脑炎
927	嗜睡性脑炎
928	传染后和接种后脑炎
929	登革热和登革出血热
930	黄热病
931	拉沙热
932	鄂木斯克出血热
933	基萨那森林热
934	马尔堡病
935	埃波拉出血热
936	新疆出血热
937	阿根廷出血热
938	玻利维亚出血热
939	白蛉热
940	狂犬病
941	柯萨奇病毒感染
942	病毒性胃肠炎
943	病毒性疣
944	粟疹热
945	口蹄疫
946	克-雅病和疯牛病
947	传染性红斑
948	衣原体感染
949	鹦鹉热
950	肺炎衣原体肺炎
951	支原体感染
952	支原体肺炎
953	解脲脲原体及人型支原体感染
954	立克次体病
955	流行性斑疹伤寒
956	地方性斑疹伤寒
957	恙虫病
958	洛矶山斑点热
959	寇热
960	立克次体痘
961	北亚蜱媒立克次体病
962	澳洲蜱媒斑点热
963	马赛热
964	苏联传染性肾病肾炎
965	战壕热
966	霍乱
967	沙门菌感染
968	葡萄球菌食物中毒
969	肉毒杆菌食物中毒
970	蜡样芽胞杆菌食物中毒
971	副溶血弧菌食物中毒
972	产气荚膜梭状芽胞杆菌肠炎
973	食物中毒型肠炎
974	坏死性肠炎
975	耶尔森菌肠炎
976	冠状动脉性心脏病
977	缺血性心脏病
978	隐性冠心病
979	心绞痛
980	心肌梗死
981	心房心肌梗死
982	右心室心肌梗死
983	非透壁性心肌梗死
984	心室壁瘤
985	心脏破裂
986	泵衰竭
987	乳头肌功能失调
988	心肌硬化
989	风湿病
990	风湿性心瓣膜病
991	左房室瓣狭窄
992	左房室瓣关闭不全
993	主动脉瓣狭窄
994	主动脉瓣关闭不全
995	右房室瓣狭窄
996	右房室瓣关闭不全
997	肺动脉瓣狭窄
998	肺动脉瓣关闭不全
999	高血压
1000	继发性高血压
1001	高血压性心脏病
1002	高血压危象
1003	高血压脑病
1004	肺源性心脏病
1005	急性肺源性心脏病
1006	肺动脉高压
1007	原发性肺动脉高压
1008	甲状腺功能亢进性心脏病
1009	甲状腺功能减退性心脏病
1010	贫血性心脏病
1011	脚气病性心脏病
1012	低钙血症
1013	高镁血症
1014	肾炎性心脏病
1015	类风湿性心脏病
1016	分娩前后心脏病
1017	高原肺水肿
1018	高原心脏病
1019	高原血压异常
1020	克山病
1021	急性心包炎
1022	缩窄性心包炎
1023	心包积液
1024	心脏压塞
1025	心包积血
1026	乳糜心包
1027	心包积气
1028	心肌炎
1029	扩张型心肌病
1030	肥厚型心肌病
1031	限制型和闭塞型心肌病
1032	家族性心肌病
1033	心内膜心肌纤维化
1034	原因不明壁性心内膜心肌病
1035	心内膜弹力纤维增生症
1036	继发性心肌病
1037	胸主动脉瘤
1038	腹主动脉瘤
1039	主动脉夹层动脉瘤
1040	颈动脉炎
1041	颈动脉纡曲
1042	颈静脉扩张症
1043	周围血管损伤
1044	腘动脉瘤
1045	股动脉瘤
1046	颈动脉瘤
1047	周围血管创伤性动静脉瘘
1048	周围动脉栓塞
1049	周围动脉血栓形成
1050	血栓闭塞性脉管炎
1051	网状青斑症
1052	下肢静脉曲张
1053	小腿静脉血栓形成
1054	下肢血栓性静脉炎
1055	游走性静脉炎
1056	胸腹壁静脉炎
1057	急性肠系膜动脉闭塞性疾病
1058	肠系膜静脉血栓形成
1059	腹内脏器动脉动脉瘤
1060	腹内血管自发性破裂
1061	肱-基底动脉供血不足综合征
1062	血管瘤性综合征
1063	过敏性眼睑皮肤炎
1064	眼睑热性疱疹
1065	眼睑带状疱疹
1066	眼睑牛痘
1067	眼脸疖肿和脓肿
1068	眼睑丹毒
1069	眼睑炭疽
1070	睑缘炎
1071	睑腺炎
1072	睑板腺囊肿
1073	倒睫
1074	眼睑内翻
1075	眼睑外翻
1076	眼睑闭合不全
1077	上睑下垂
1078	急性泪腺炎
1079	慢性泪腺炎
1080	泪腺的萎缩性变化
1081	泪道狭窄与阻塞
1082	泪小管炎
1083	慢性泪囊炎
1084	急性泪囊炎
1085	新生儿泪囊炎
1086	急性卡他性结膜炎
1087	慢性卡他性结膜炎
1088	淋菌性角结膜炎
1089	沙眼
1090	包涵体性结膜炎
1091	流行性角结膜炎
1092	流行性出血性结膜炎
1093	春季结膜炎
1094	过敏性结膜炎
1095	泡性结膜炎
1096	眼干燥症
1097	翼状胬肉
1098	浅层巩膜炎
1099	深层巩膜炎
1100	巩膜葡萄肿
1102	匐行性角膜溃疡
1103	绿脓杆菌性角膜溃疡
1104	真菌性角膜溃疡
1105	角膜基质炎
1106	角膜软化症
1107	神经麻痹性角膜炎
1108	暴露性角膜炎
1109	蚕蚀性角膜溃疡
1110	角膜老年环
1111	角膜带状变性
1112	角膜营养不良
1113	接触镜引起的角膜并发症
1114	泡性角膜炎
1115	前葡萄膜炎
1116	周边部葡萄膜炎
1117	后葡萄膜炎
1118	全葡萄膜炎
1119	特发性葡萄膜大脑炎
1120	交感性眼炎
1121	原发性青光眼
1122	继发性青光眼
1123	先天性青光眼
1124	低眼压
1125	老年性白内障
1126	并发性白内障
1127	先天性白内障
1128	外伤性白内障
1129	代谢性白内障
1130	药物及中毒性白内障
1131	后发性白内障
1132	外伤性晶状体脱位或半脱位
1133	先天性晶状体脱位或半脱位
1134	玻璃体混浊
1135	玻璃体积血
1136	玻璃体变性
1137	玻璃体寄生虫
1138	玻璃体的先天性异常
1139	视网膜中央动脉阻塞
1140	视网膜中央静脉阻塞
1141	视网膜静脉周围炎
1142	黄斑囊样水肿
1143	中心性浆液性视网膜脉络膜病变
1144	中心性渗出性脉络膜视网膜炎
1145	视网膜色素变性
1146	老年性黄斑变性
1147	黄斑营养不良
1148	视网膜脱离
1149	老年性动脉硬化性视网膜病变
1150	原发性高血压性视网膜病变
1151	糖尿病性视网膜病变
1152	肾病性视网膜病变
1153	妊娠（性）视网膜病变高血压综合征
1154	视神经乳头炎
1155	球后神经炎
1157	缺血性视神经病变
1158	视神经萎缩
1159	视交叉病变及视交叉综合征
1160	视束损害
1161	外侧膝状体及其以上的损害
1162	眶蜂窝组织炎及海绵窦血栓
1163	内分泌性眼球突出
1164	搏动性和间歇性眼球突出
1165	近视(眼)
1166	远视（眼）
1167	屈光参差
1168	老视
1169	共同性斜视
1170	麻痹性斜视
1171	弱视
1172	眼球震颤
1173	眼睑血管瘤
1174	眼睑色素痣
1175	眼睑黄色瘤
1176	眼睑基底细胞癌
1177	眼睑鳞状细胞癌
1178	睑板腺癌
1179	泪腺混合瘤
1180	泪腺腺样囊性癌
1181	结膜色素痣
1182	结膜血管瘤
1183	浆细胞瘤
1184	角膜皮样瘤
1185	角结膜原位癌
1186	虹膜囊肿
1187	虹膜痣
1188	视网膜母细胞瘤
1189	眼眶海绵状血管瘤
1190	眶皮样囊肿
1191	眼眶假瘤
1192	眶脑膜瘤
1193	眶横纹肌肉瘤
1194	眼睑裂伤
1195	眼球钝挫伤
1196	眼球穿通伤
1197	眼烧伤
1198	滴虫病
1199	蓝氏贾第鞭毛虫病
1200	小袋纤毛虫病
1201	肉孢子虫病
1202	等孢球虫病
1203	卡氏肺孢子虫病
1204	隐孢子虫病
1205	非洲锥虫病
1206	美洲锥虫病
1207	后睾吸虫病
1208	棘口吸虫病
1209	阔盘吸虫病
1210	繁睾吸虫病
1211	片吸虫病
1212	双腔吸虫病
1213	异形吸虫病
1214	牛肉绦虫病
1215	猪肉绦虫病
1216	裂头蚴病
1217	裂头绦虫病
1218	膜壳绦虫病
1219	复孔绦虫病
1220	瑞列绦虫病
1221	多头蚴病
1222	棘头虫病
1223	旋毛虫病
1224	类圆线虫病
1225	毛细线虫病
1226	吸吮线虫病
1227	心力衰竭
1228	急性心力衰竭
1229	慢性心力衰竭
1230	周围循环衰竭
1231	心源性昏厥
1232	窦性心动过速
1233	窦性心动过缓
1234	窦性心律不齐
1235	窦性静止
1236	窦房传导阻滞
1237	房性过早搏动
1238	房室交接处性过早搏动
1239	室性过早搏动
1240	反复心律
1241	并行心律
1242	阵发性房性心动过速
1243	非阵发性房性心动过速
1244	阵发性房室交接处性心动过速
1245	非阵发性房室交接处性心动过速
1246	阵发性室性心动过速
1247	非阵发性室性心动过速
1248	双重性心动过速
1249	双向性心动过速
1250	扭转型室性心动过速
1251	折返性心动过速
1252	心房紊乱心律
1253	心室紊乱心律
1254	心房颤动
1255	心房扑动
1256	心室扑动和颤动
1257	干扰性房室脱节
1258	游走心律
1259	逸搏和逸脱心律
1260	冠状窦性心律
1261	左房心律
1262	房室交接处性心律
1263	心室自主心律
1264	心室停顿
1265	心房内传导阻滞
1266	房室传导阻滞
1267	心室内传导阻滞
1268	超常传导
1269	递减传导
1270	窦室传导
1271	隐匿性传导
1272	单向阻滞
1273	心率依赖性传导阻滞
1274	传出阻滞
1275	魏登斯基现象
1276	左房室瓣脱垂综合征
1277	病态窦房结综合征
1278	预激综台征
1279	Q-T延长综合征
1280	猝死
1281	心搏骤停
1282	高动力循环状态
1283	医源性心脏病
1284	食管蹼
1285	食管环
1286	贲门失弛缓症
1287	原发性弥漫性食管痉挛
1288	食管神经性运动障碍
1289	食管肌性运动障碍
1290	返流性食管炎
1291	急性腐蚀性食管炎
1292	急性化脓性食管炎
1293	病毒性食管炎
1294	食管念珠菌病
1295	食管放线菌病
1296	食管毛霉菌病
1297	食管荚膜组织胞浆菌病
1298	放射性食管炎
1299	肉芽肿性食管炎
1300	剥脱性浅表性食管炎
1301	食管良性溃疡
1302	食管良性狭窄
1303	食管穿孔
1304	食管裂孔疝
1305	急性单纯性胃炎
1306	急性感染性胃炎
1307	急性腐蚀性胃炎
1308	急性化脓性胃炎
1309	急性糜烂性胃炎
1310	应激性溃疡
1311	药物性溃疡
1312	类固醇性溃疡
1313	胃下垂
1314	胃粘膜脱垂症
1315	胃肉芽肿病
1316	胃淋巴样增生
1317	胃扭转
1318	消化道憩室
1319	嗜酸粒细胞性胃肠炎
1320	瀑布胃
1321	胃石症
1322	成人肥厚性幽门狭窄
1323	胃肠过敏性疾病
1324	胃肠道神经症
1325	胃肠道瘘
1326	蛋白质丢失性胃肠病
1327	胃肠道淀粉样变
1328	胃十二指肠手术后并发症
1329	十二指肠扩张和壅积症
1330	肠道脂代谢障碍症
1331	非特异性肠系膜淋巴结炎
1332	结核性肠系膜淋巴结炎
1333	乳糖酶缺乏症
1334	蔗糖酶缺乏症
1335	葡萄糖-半乳糖吸收不良症
1336	β脂蛋白缺乏症
1337	乳糜泻
1338	原发性小肠溃疡
1339	慢性非肉芽肿性空肠回肠溃疡
1340	特异性溃疡性结肠炎
1341	肠道气囊肿
1342	结肠软化斑
1343	肠道子宫内膜异位症
1344	药物性肠病
1345	肠梗阻
1346	慢性胰腺炎
1347	急性复发性胰腺炎
1348	慢性复发性胰腺炎
1349	巨淀粉酶血症
1350	旁路性高胆红素血症
1351	肝前性黄疸
1352	肝性黄疸
1353	肝后性黄疸
1354	溶血性黄疸
1355	肝细胞性黄疸
1356	阻塞性黄疸
1357	妊娠期黄疸
1358	乙醇性肝炎
1359	脂肪肝
1360	肝内胆汁淤积
1361	肝肉芽肿
1362	细菌性肝脓肿
1363	肝淀粉样变
1364	门静脉血栓形成
1365	结节性肝硬化
1366	门静脉性肝硬化
1367	坏死后性肝硬化
1368	原发性胆汁性肝硬化
1369	继发性胆汁性肝硬化
1370	心源性肝硬化
1371	乙醇性肝硬化
1372	非肝硬化性肝纤维化
1373	亚急性肝坏死
1374	暴发性肝功能衰竭
1375	肝性脑病
1376	急性胆管炎
1377	慢性胆管炎
1378	胆道出血
1379	胆道异物
1380	胆囊瘘
1381	胆道功能紊乱
1382	胆管狭窄
1383	原发性硬化性胆管炎
1384	原发性胆道运动共济失调
1385	胆囊扭转
1386	腹膜后疝
1387	特发性腹膜后纤维化
1388	腹膜后腔出血
1389	网膜扭转
1390	网膜囊肿
1391	穿网膜疝
1392	肠系膜囊肿
1393	肠系膜慢性纤维性脂膜炎
1394	乳糜腹
1395	横膈扑动
1396	横膈膨出
1397	膈下脓肿
1398	腹外疝
1399	肛管急性感染
1400	血腹
1401	腹膜后脓肿
1402	原发性腹膜炎
1403	急性腹膜炎
1404	慢性腹膜炎
1405	腹膜粘连
1406	肾小球疾病
1407	原发性肾小球肾病
1408	急进性肾小球肾炎
1409	感染性心内膜炎肾损害
1410	多动脉炎肾损害
1411	系统性硬化症肾损害
1412	Wegener肉芽肿
1413	过敏性紫癜肾炎
1414	肾淀粉样变
1415	IgA肾病
1416	肝病性肾病
1417	分流性肾炎
1418	淤血肾
1419	浆细胞病肾损害
1420	间质性肾炎
1421	肾乳头坏死
1422	梗阻性肾病
1423	高尿酸血症肾病
1424	高钙血症肾病
1425	放射性肾炎
1426	肾性镁丢失症
1427	假性甲状旁腺功能减退症
1428	失钾性肾病
1429	药物性肾病
1430	生物毒性肾病
1431	泌尿系梗阻性疾病
1432	泌尿系结石
1433	肾结石
1434	输尿管结石
1435	膀胱结石
1436	尿道结石
1437	包皮结石
1438	肾血管疾病
1439	肾性高血压
1440	泌尿生殖系淋巴管病变
1441	肾下垂
1442	肾上腺性征异常症
1443	阴囊及其内容物的损伤
1444	膀胱损伤
1445	神经源性膀胱
1446	输尿管损伤
1447	肾损伤
1448	妊娠期肾脏病
1449	阴道腺病
1450	子宫内膜增生过长
1451	子宫内膜息肉
1452	性生活障碍
1453	滋养细胞疾病
1454	女性生殖器移位
1455	膀胱膨出
1456	肠膨出
1457	女性生殖器官损伤
1458	性交损伤
1459	宫颈管宫腔粘连
1460	张力性尿失禁
1461	泌尿生殖道瘘
1462	生殖道异物
1463	宫体炎
1464	盆腔脓肿
1465	铁粒幼细胞贫血
1466	叶酸缺乏的巨幼细胞贫血
1467	蛋白质能量营养不良性贫血（小儿）
1468	维生素C缺乏性贫血
1469	溶血性贫血
1470	高铁血红蛋白血症
